38	0	0
17	0	0
31	0	0
7	0	0
23	0	1
26	0	0
30	0	0
28	0	0
24	0	0
0	0	0
33	0	0
22	0	1
20	0	0
12	0	1
15	0	0
8	0	1
14	0	0
4	0	1
16	0	0
5	0	0
25	0	1
2	0	0
19	0	0
37	0	0
18	0	1
10	0	1
3	0	1
34	0	0
6	0	0
9	0	0
11	0	0
36	0	1
29	0	0
13	0	0
35	0	0
1	0	1
21	0	1
32	0	0
27	0	0
11	1	1
20	1	1
35	1	1
14	1	0
19	1	0
0	1	1
18	1	1
36	1	1
23	1	0
28	1	1
17	1	1
5	1	0
8	1	1
22	1	1
24	1	0
4	1	1
16	1	0
37	1	1
38	1	0
27	1	0
33	1	0
34	1	0
30	1	1
13	1	1
3	1	1
7	1	0
1	1	1
25	1	1
6	1	1
32	1	0
2	1	1
26	1	1
29	1	1
10	1	1
31	1	0
15	1	1
21	1	1
12	1	0
9	1	1
29	2	0
15	2	0
3	2	0
31	2	0
27	2	0
38	2	0
30	2	0
10	2	0
6	2	0
14	2	0
7	2	0
2	2	0
34	2	0
4	2	1
33	2	0
36	2	1
16	2	0
1	2	0
21	2	0
12	2	0
20	2	0
37	2	0
28	2	0
18	2	0
23	2	0
5	2	1
32	2	0
8	2	1
25	2	0
11	2	0
26	2	0
24	2	0
22	2	0
0	2	1
9	2	0
17	2	0
19	2	0
35	2	0
13	2	0
33	3	0
27	3	0
36	3	1
7	3	0
34	3	0
24	3	0
17	3	0
20	3	0
13	3	0
19	3	0
25	3	0
4	3	1
29	3	0
31	3	0
16	3	0
23	3	0
35	3	0
32	3	0
5	3	0
22	3	0
0	3	1
9	3	0
2	3	0
28	3	0
12	3	0
6	3	0
37	3	0
11	3	0
26	3	0
38	3	0
10	3	0
15	3	0
14	3	0
1	3	1
21	3	0
18	3	0
8	3	1
30	3	0
3	3	1
8	4	1
22	4	0
15	4	1
21	4	1
20	4	0
11	4	0
33	4	0
26	4	1
28	4	1
34	4	0
2	4	0
24	4	0
6	4	1
32	4	0
35	4	0
23	4	0
37	4	1
31	4	0
19	4	0
10	4	0
1	4	1
3	4	1
12	4	0
30	4	0
27	4	0
4	4	0
25	4	0
17	4	1
36	4	1
5	4	0
7	4	0
18	4	0
16	4	0
14	4	0
13	4	0
38	4	0
0	4	1
9	4	0
29	4	1
34	5	0
11	5	1
20	5	0
24	5	0
35	5	0
21	5	1
17	5	0
27	5	0
6	5	0
31	5	1
3	5	1
9	5	1
19	5	0
8	5	1
33	5	0
28	5	0
7	5	0
5	5	1
25	5	0
16	5	0
0	5	1
12	5	0
23	5	1
13	5	0
18	5	1
4	5	1
10	5	1
2	5	0
38	5	0
36	5	1
26	5	0
1	5	1
37	5	0
15	5	0
22	5	0
32	5	0
29	5	0
30	5	0
14	5	1
11	6	1
36	6	1
10	6	1
5	6	0
1	6	1
30	6	0
20	6	0
33	6	0
18	6	1
17	6	1
34	6	0
35	6	1
13	6	0
16	6	1
14	6	1
37	6	1
26	6	1
7	6	0
23	6	1
29	6	1
9	6	1
22	6	1
15	6	1
4	6	1
31	6	1
2	6	0
32	6	0
3	6	1
12	6	0
19	6	0
0	6	1
8	6	1
25	6	0
21	6	1
28	6	0
24	6	0
38	6	0
27	6	0
6	6	0
34	7	0
27	7	0
4	7	1
37	7	1
6	7	1
14	7	0
18	7	0
21	7	1
26	7	1
8	7	1
20	7	0
33	7	1
29	7	1
10	7	1
7	7	0
31	7	0
16	7	0
36	7	1
15	7	1
5	7	0
35	7	0
2	7	0
9	7	0
19	7	1
3	7	1
0	7	1
38	7	0
17	7	1
25	7	0
1	7	1
24	7	0
11	7	0
30	7	0
12	7	1
28	7	1
32	7	0
13	7	1
22	7	0
23	7	0
15	8	1
27	8	0
21	8	1
20	8	0
3	8	0
17	8	0
14	8	0
33	8	0
0	8	1
16	8	0
19	8	0
24	8	0
10	8	1
28	8	0
1	8	1
23	8	0
34	8	0
37	8	0
30	8	0
32	8	0
25	8	1
31	8	0
35	8	0
7	8	0
5	8	0
4	8	0
26	8	0
6	8	0
29	8	0
13	8	0
22	8	0
8	8	1
11	8	0
9	8	0
12	8	0
2	8	0
38	8	0
36	8	1
18	8	1
34	9	0
33	9	0
10	9	0
28	9	0
16	9	1
25	9	0
26	9	0
20	9	0
9	9	0
1	9	1
0	9	1
29	9	1
8	9	1
4	9	1
11	9	0
27	9	0
22	9	0
30	9	0
37	9	0
32	9	0
3	9	1
35	9	0
2	9	0
5	9	0
38	9	0
13	9	0
24	9	0
31	9	0
15	9	1
36	9	0
19	9	0
21	9	1
17	9	0
12	9	0
14	9	0
7	9	0
6	9	0
23	9	0
18	9	1
22	10	0
38	10	0
3	10	0
30	10	0
26	10	1
0	10	1
4	10	0
15	10	1
10	10	0
17	10	0
29	10	1
8	10	1
14	10	0
9	10	0
23	10	0
36	10	1
11	10	0
5	10	1
6	10	1
21	10	1
32	10	0
2	10	0
16	10	1
34	10	0
33	10	0
25	10	0
37	10	1
7	10	0
1	10	1
12	10	0
19	10	1
18	10	0
13	10	0
31	10	0
27	10	0
24	10	0
28	10	0
20	10	0
35	10	0
17	11	0
15	11	1
12	11	0
35	11	1
34	11	1
7	11	0
27	11	1
29	11	1
1	11	1
32	11	1
38	11	1
33	11	0
9	11	0
8	11	0
2	11	0
26	11	1
36	11	1
10	11	1
25	11	1
11	11	1
6	11	1
20	11	1
13	11	1
19	11	1
37	11	1
28	11	0
4	11	1
5	11	0
18	11	0
30	11	1
23	11	1
16	11	0
14	11	1
24	11	1
0	11	1
31	11	0
22	11	1
3	11	1
21	11	1
10	12	0
32	12	0
28	12	0
23	12	0
8	12	1
0	12	0
34	12	0
37	12	0
4	12	1
9	12	0
27	12	0
17	12	1
3	12	1
2	12	0
38	12	0
19	12	0
22	12	0
26	12	0
6	12	1
1	12	0
5	12	1
24	12	0
20	12	0
11	12	0
16	12	1
7	12	0
14	12	0
31	12	0
15	12	0
30	12	0
33	12	0
12	12	0
21	12	1
29	12	0
35	12	0
13	12	0
25	12	0
18	12	0
36	12	1
33	13	0
3	13	1
24	13	0
25	13	0
22	13	0
16	13	1
17	13	0
19	13	0
15	13	0
30	13	0
14	13	0
36	13	0
12	13	0
31	13	0
7	13	0
21	13	1
4	13	1
2	13	0
23	13	0
35	13	0
20	13	0
13	13	0
29	13	0
0	13	0
18	13	0
9	13	0
5	13	0
27	13	0
8	13	0
38	13	0
10	13	0
34	13	0
26	13	0
1	13	0
37	13	0
6	13	0
28	13	0
11	13	0
32	13	0
6	14	0
37	14	0
33	14	0
18	14	0
5	14	1
2	14	0
14	14	0
3	14	0
24	14	0
19	14	0
29	14	0
28	14	0
17	14	0
12	14	0
21	14	1
31	14	0
8	14	0
27	14	0
22	14	0
30	14	0
26	14	0
32	14	0
10	14	0
35	14	0
36	14	0
4	14	1
25	14	0
38	14	0
34	14	0
0	14	0
20	14	0
23	14	0
15	14	0
11	14	0
1	14	0
9	14	0
13	14	0
16	14	1
7	14	0
11	15	0
29	15	1
26	15	0
15	15	0
33	15	0
4	15	1
37	15	0
32	15	0
10	15	0
24	15	0
30	15	0
8	15	1
17	15	0
22	15	0
23	15	0
12	15	0
5	15	0
14	15	0
21	15	1
34	15	0
20	15	0
38	15	0
2	15	0
27	15	0
35	15	0
18	15	1
25	15	0
0	15	0
19	15	0
31	15	0
1	15	0
7	15	0
13	15	0
9	15	0
3	15	0
16	15	1
28	15	0
6	15	0
36	15	1
38	16	0
9	16	0
16	16	1
33	16	0
10	16	0
6	16	0
30	16	0
2	16	0
18	16	1
35	16	0
4	16	1
19	16	0
32	16	0
17	16	0
26	16	0
29	16	1
37	16	0
27	16	0
23	16	0
36	16	1
21	16	1
20	16	0
25	16	0
24	16	0
7	16	0
8	16	1
15	16	0
11	16	0
1	16	0
22	16	0
31	16	0
3	16	0
28	16	0
5	16	0
14	16	0
34	16	0
12	16	0
0	16	0
13	16	0
37	17	0
5	17	0
3	17	0
30	17	0
29	17	0
25	17	0
2	17	0
20	17	0
8	17	0
4	17	0
7	17	0
35	17	0
28	17	0
11	17	0
34	17	0
38	17	0
22	17	0
1	17	0
15	17	0
13	17	0
23	17	0
27	17	0
6	17	0
14	17	0
18	17	0
24	17	0
21	17	1
10	17	0
32	17	0
31	17	0
16	17	1
19	17	0
33	17	0
17	17	0
36	17	1
9	17	0
12	17	0
0	17	0
26	17	0
9	18	0
23	18	0
16	18	1
21	18	1
8	18	1
12	18	1
22	18	0
31	18	0
11	18	0
34	18	0
10	18	0
18	18	0
30	18	0
3	18	1
4	18	0
29	18	1
1	18	1
35	18	0
24	18	0
36	18	1
7	18	0
28	18	0
37	18	1
14	18	0
0	18	1
15	18	1
2	18	0
33	18	0
32	18	0
20	18	0
38	18	0
6	18	1
19	18	0
5	18	0
13	18	1
27	18	0
17	18	1
25	18	0
26	18	0
9	19	1
6	19	1
0	19	1
32	19	0
19	19	0
11	19	1
24	19	1
8	19	1
16	19	1
26	19	0
20	19	1
21	19	1
27	19	1
4	19	0
22	19	1
36	19	1
3	19	1
25	19	1
14	19	1
10	19	1
1	19	0
34	19	0
13	19	0
28	19	0
38	19	0
12	19	0
15	19	0
33	19	1
30	19	1
37	19	0
31	19	0
2	19	1
7	19	0
29	19	0
18	19	1
17	19	1
23	19	0
35	19	1
5	19	0
6	20	1
15	20	0
36	20	1
23	20	0
30	20	0
3	20	1
33	20	1
34	20	0
11	20	1
37	20	0
27	20	1
16	20	1
19	20	0
0	20	1
26	20	0
20	20	0
32	20	0
10	20	1
31	20	0
35	20	1
18	20	0
4	20	0
38	20	0
29	20	1
9	20	1
17	20	1
21	20	1
1	20	0
13	20	0
14	20	0
25	20	1
28	20	1
12	20	0
22	20	1
7	20	0
24	20	0
2	20	0
8	20	1
5	20	0
18	21	1
3	21	1
26	21	0
5	21	0
19	21	0
32	21	0
15	21	0
14	21	0
0	21	1
27	21	0
31	21	0
29	21	1
34	21	0
36	21	0
8	21	1
6	21	1
2	21	0
23	21	0
22	21	0
4	21	0
24	21	0
38	21	0
1	21	0
7	21	0
20	21	0
28	21	0
11	21	0
