2	1	2
3	1	3
7	1	0
5	1	3
1	1	3
10	1	2
8	1	2
16	2	2
12	2	2
3	2	2
1	2	2
15	2	2
9	2	3
11	2	2
22	3	0
21	3	1
19	3	1
12	3	1
16	3	0
18	3	1
3	3	1
25	4	0
27	4	0
23	4	0
24	4	0
29	4	1
20	4	0
30	4	0
16	5	3
31	5	2
3	5	2
25	5	3
33	5	3
28	5	3
32	5	2
20	6	2
25	6	2
38	6	2
13	6	2
16	6	2
36	6	3
37	6	2
43	7	1
34	7	1
9	7	1
40	7	1
41	7	1
13	7	1
35	7	0
46	8	0
5	8	1
40	8	0
23	8	0
20	8	0
45	8	0
1	8	0
34	9	0
49	9	0
27	9	0
9	9	0
35	9	0
48	9	0
51	9	1
9	10	0
21	10	0
3	10	1
51	10	0
12	10	0
2	10	2
16	10	0
19	11	0
31	11	0
5	11	0
25	11	0
50	11	0
3	11	1
54	11	1
31	12	1
26	12	1
2	12	1
34	12	1
10	12	0
1	12	1
8	12	1
10	13	3
2	13	3
9	13	3
13	13	3
25	13	2
14	13	2
12	13	3
16	14	0
9	14	1
6	14	1
35	14	0
58	14	2
57	14	1
12	14	1
40	15	3
59	15	3
28	15	3
16	15	3
3	15	2
42	15	3
55	15	3
47	16	0
60	16	0
11	16	1
61	16	0
62	16	0
50	16	0
25	16	0
40	17	3
39	17	3
21	17	3
17	17	3
45	17	3
43	17	3
22	17	2
18	18	1
43	18	1
13	18	1
40	18	1
26	18	1
3	18	1
17	18	1
55	19	0
14	19	0
3	19	0
34	19	0
9	19	0
53	19	0
16	19	0
61	20	1
47	20	1
36	20	1
9	20	1
16	20	0
55	20	0
23	20	1
16	21	2
63	21	2
34	21	3
47	21	3
40	21	3
2	21	2
50	21	2
22	22	3
11	22	3
9	22	3
23	22	3
17	22	3
13	22	3
56	22	2
36	23	0
1	23	0
55	23	0
48	23	0
39	23	0
20	23	0
13	23	0
65	24	0
53	24	1
25	24	2
54	24	1
13	24	1
37	24	1
47	24	1
2	25	2
34	25	3
58	25	2
44	25	3
66	25	3
9	25	2
22	25	3
22	26	3
20	26	3
53	26	3
34	26	3
4	26	3
31	26	3
58	26	2
67	27	2
9	27	3
52	27	3
34	27	3
25	27	3
3	27	3
2	27	3
19	28	2
14	28	0
29	28	1
40	28	2
51	28	2
27	28	2
43	28	2
12	29	3
34	29	3
68	29	3
35	29	1
60	29	3
13	29	3
31	29	3
5	30	1
10	30	0
41	30	1
22	30	0
27	30	1
59	30	1
31	30	0
43	31	2
1	31	3
10	31	2
9	31	3
48	31	2
35	31	2
20	31	2
34	32	1
31	32	1
69	32	1
35	32	0
9	32	1
15	32	1
11	32	1
25	33	1
16	33	1
19	33	0
9	33	0
3	33	0
34	33	1
58	33	1
1	34	1
3	34	0
14	34	0
31	34	1
13	34	1
16	34	1
24	34	1
70	35	3
26	35	2
23	35	3
20	35	2
56	35	2
25	35	3
14	35	3
71	36	3
16	36	3
51	36	3
12	36	3
70	36	3
37	36	2
28	36	3
29	37	2
40	37	3
58	37	2
31	37	2
42	37	3
28	37	3
35	37	3
17	38	3
3	38	2
11	38	3
29	38	2
31	38	2
22	38	2
19	38	2
9	39	2
5	39	3
22	39	3
8	39	2
13	39	3
41	39	3
72	39	3
19	40	2
41	40	2
29	40	2
13	40	2
10	40	2
37	40	2
27	40	2
49	41	2
16	41	2
74	41	2
75	41	2
35	41	2
34	41	2
72	41	2
40	42	0
11	42	1
1	42	0
65	42	0
12	42	0
16	42	1
10	42	1
20	43	3
47	43	3
9	43	3
43	43	3
48	43	3
49	43	3
56	43	3
37	44	2
21	44	2
43	44	1
9	44	2
34	44	2
66	44	2
22	44	2
10	45	0
2	45	0
20	45	1
67	45	0
31	45	1
9	45	0
53	45	0
16	46	0
