AUPV5WJK85K4F	100_1	1
A11GX90QFWDLMM	102_0	2
AYHHOK9GDSWNH	102_1	1
A3MPXWFMR0Y2LK	103_1	1
A3PIXX8DQGYHGI	103_11	2
AUPV5WJK85K4F	103_13	2
A2GLG8R57PVEQU	103_14	1
A2MIF2GUSZLJ0X	103_15	1
A3PIXX8DQGYHGI	103_2	2
A11GX90QFWDLMM	103_5	2
A3PIXX8DQGYHGI	103_6	2
A3G0MGLBT484I1	103_7	1
AEX5NCH03LWSG	106_0	1
A18WNE09USHJSG	106_4	2
A18WNE09USHJSG	106_7	2
A18WNE09USHJSG	106_9	1
A3G0MGLBT484I1	107_0	1
AXTU992Z7V3ZX	107_1	2
A3PIXX8DQGYHGI	107_2	2
AXTU992Z7V3ZX	107_6	1
AEX5NCH03LWSG	107_7	1
A18941IO2ZZWW6	108_1	2
A3G0MGLBT484I1	108_2	1
AEX5NCH03LWSG	108_3	2
A282GBBIPRRVIB	108_5	2
A282GBBIPRRVIB	108_6	2
AUPV5WJK85K4F	108_7	2
AYHHOK9GDSWNH	10_2	2
A11GX90QFWDLMM	10_3	2
A11GX90QFWDLMM	10_5	2
A11GX90QFWDLMM	10_6	2
A18WNE09USHJSG	10_7	1
A3G0MGLBT484I1	110_0	1
A2KONK3TIL5KVX	111_0	1
A282GBBIPRRVIB	111_1	2
AEX5NCH03LWSG	111_2	2
A3MPXWFMR0Y2LK	111_3	2
A11GX90QFWDLMM	111_4	2
A26KXB5XCGERD2	111_5	1
A3G0MGLBT484I1	111_7	1
AUPV5WJK85K4F	111_8	2
A18WNE09USHJSG	112_0	2
A370556EFVZ9W4	114_1	2
A18941IO2ZZWW6	114_2	2
AXTU992Z7V3ZX	116_0	1
A18941IO2ZZWW6	116_17	2
AUPV5WJK85K4F	116_3	2
A3G0MGLBT484I1	116_4	1
AYHHOK9GDSWNH	116_5	2
A26KXB5XCGERD2	116_7	2
A23NXGIV5YVQHJ	117_1	1
A18941IO2ZZWW6	117_2	2
AUPV5WJK85K4F	118_0	1
AYHHOK9GDSWNH	118_1	1
A3PIXX8DQGYHGI	118_12	2
AYHHOK9GDSWNH	118_15	1
A2KONK3TIL5KVX	118_16	1
A18941IO2ZZWW6	118_9	2
A3G0MGLBT484I1	119_0	1
A3PIXX8DQGYHGI	119_11	1
A2GLG8R57PVEQU	119_12	2
A3G0MGLBT484I1	119_14	1
A26KXB5XCGERD2	119_15	1
A18WNE09USHJSG	119_2	1
A11GX90QFWDLMM	119_9	2
A18941IO2ZZWW6	11_0	2
AUPV5WJK85K4F	11_1	1
A3G0MGLBT484I1	11_2	1
A18941IO2ZZWW6	11_3	2
A2O6FTKXAJGRSQ	120_0	1
A18941IO2ZZWW6	120_1	2
A2O6FTKXAJGRSQ	120_10	1
AV05VG3COGLW0	120_11	2
AV05VG3COGLW0	120_12	2
AV05VG3COGLW0	120_2	2
A3MPXWFMR0Y2LK	120_4	1
A1ZMDED6CWMABK	120_8	2
A3PIXX8DQGYHGI	120_9	2
A11GX90QFWDLMM	121_10	2
A18941IO2ZZWW6	121_11	2
AUPV5WJK85K4F	121_12	1
A11GX90QFWDLMM	121_13	2
A11GX90QFWDLMM	121_14	2
A3G0MGLBT484I1	121_15	1
AUPV5WJK85K4F	121_17	2
A3PIXX8DQGYHGI	121_2	2
A18941IO2ZZWW6	121_3	2
A3G0MGLBT484I1	121_4	1
AUPV5WJK85K4F	121_5	2
A18941IO2ZZWW6	121_6	1
A1GR4JB3DODIQ1	122_0	1
AA5CLQLMVT5GA	122_1	2
A18941IO2ZZWW6	122_9	2
AA5CLQLMVT5GA	123_10	1
A18941IO2ZZWW6	123_11	1
A3MPXWFMR0Y2LK	123_13	1
AYHHOK9GDSWNH	123_14	1
A11GX90QFWDLMM	123_15	2
A18WNE09USHJSG	123_18	1
A18941IO2ZZWW6	123_2	2
A18941IO2ZZWW6	123_6	2
A11GX90QFWDLMM	123_9	2
A3PIXX8DQGYHGI	124_0	2
A18WNE09USHJSG	124_1	1
AUPV5WJK85K4F	127_0	2
AYHHOK9GDSWNH	127_2	2
AEX5NCH03LWSG	128_10	2
A3PIXX8DQGYHGI	128_11	2
A3PIXX8DQGYHGI	128_12	2
AYHHOK9GDSWNH	128_2	1
AEX5NCH03LWSG	128_3	1
AUPV5WJK85K4F	128_4	1
AYHHOK9GDSWNH	128_7	2
A5C6BAAHFTJFP	128_8	1
AEU1NROWHLIJF	128_9	2
AEU1NROWHLIJF	130_2	2
A2G80S3EM9SDBD	132_0	1
A18WNE09USHJSG	133_3	2
