1	1	3
16	2	2
16	3	0
30	4	0
16	5	3
36	6	3
43	7	1
23	8	0
34	9	0
54	10	0
3	11	1
2	12	1
2	13	3
35	14	0
16	15	3
61	16	0
22	17	2
9	18	1
12	19	0
55	20	0
43	21	3
9	22	3
48	23	0
65	24	0
50	25	3
31	26	3
52	27	3
19	28	2
13	29	3
27	30	1
31	31	3
25	32	1
9	33	0
1	34	1
53	35	3
39	36	3
42	37	3
3	38	2
25	39	3
19	40	2
75	41	2
16	42	1
31	43	3
66	44	2
53	45	0
43	46	0
49	47	0
23	48	2
9	49	3
23	50	1
58	51	2
13	52	2
35	53	1
35	54	0
12	55	3
5	56	1
43	57	3
25	58	3
23	59	1
34	60	3
51	61	2
81	62	0
3	63	1
35	64	2
34	65	3
39	66	3
43	67	2
36	68	0
17	69	2
20	70	2
1	71	2
43	72	3
9	73	1
86	74	1
1	75	3
37	76	2
63	77	3
43	78	3
11	79	2
16	80	0
67	81	0
22	82	2
13	83	1
1	84	0
27	85	1
58	86	1
43	87	1
55	88	1
22	89	1
4	90	0
56	91	1
13	92	1
12	93	2
23	94	3
20	95	0
19	96	2
15	97	1
3	98	2
22	99	1
13	100	1
34	101	2
27	102	1
25	103	1
42	104	3
31	105	1
1	106	3
22	107	2
40	108	0
40	109	1
61	110	2
22	111	3
13	112	0
23	113	3
14	114	2
1	115	2
40	116	3
47	117	3
1	118	3
37	119	0
9	120	0
37	121	0
22	122	2
21	123	2
36	124	3
22	125	2
47	126	3
58	127	2
47	128	3
23	129	2
17	130	0
49	131	0
22	132	1
12	133	1
16	134	3
58	135	2
3	136	1
23	137	3
55	138	2
35	139	3
11	140	0
54	141	3
1	142	2
31	143	0
34	144	1
29	145	0
22	146	1
3	147	3
1	148	2
34	149	3
19	150	3
11	151	3
35	152	1
51	153	3
22	154	1
15	155	2
56	156	2
65	157	1
80	158	2
19	159	0
13	160	1
35	161	2
85	162	0
37	163	2
41	164	3
43	165	0
21	166	3
12	167	0
29	168	1
16	169	1
13	170	1
57	171	2
56	172	2
43	173	1
60	174	3
30	175	1
35	176	1
12	177	0
11	178	3
9	179	3
35	180	2
16	181	3
10	182	3
75	183	3
36	184	3
55	185	3
10	186	3
40	187	3
60	188	0
39	189	0
9	190	2
22	191	0
26	192	2
30	193	3
60	194	0
30	195	2
23	196	3
32	197	3
25	198	2
55	199	2
34	200	3
37	201	2
1	202	2
11	203	2
40	204	1
35	205	1
5	206	3
60	207	1
1	208	1
41	209	2
66	210	3
37	211	0
13	212	1
14	213	0
16	214	0
37	215	0
70	216	0
41	217	1
31	218	3
31	219	0
44	220	0
20	221	3
9	222	2
20	223	2
34	224	0
16	225	0
9	226	2
35	227	3
40	228	3
55	229	0
35	230	0
16	231	0
49	232	2
77	233	1
16	234	0
9	235	2
27	236	0
20	237	0
35	238	3
44	239	0
23	240	3
58	241	0
34	242	2
43	243	1
47	244	1
47	245	3
9	246	3
20	247	2
31	248	2
3	249	1
1	250	3
4	251	1
3	252	2
48	253	2
71	254	3
41	255	2
44	256	0
35	257	0
34	258	3
34	259	2
12	260	2
4	261	1
16	262	2
40	263	1
39	264	1
47	265	3
35	266	1
31	267	3
10	268	2
16	269	0
81	270	3
47	271	3
88	272	2
3	273	2
16	274	2
43	275	2
20	276	2
40	277	3
49	278	2
28	279	0
48	280	3
34	281	0
3	282	1
55	283	0
31	284	0
16	285	1
40	286	3
20	287	0
9	288	1
2	289	2
45	290	1
84	291	3
99	292	3
3	293	3
