2	1	2
3	1	3
6	1	2
13	2	3
15	2	2
12	2	2
21	3	1
19	3	1
22	3	0
25	4	0
24	4	0
23	4	0
16	5	3
34	5	3
32	5	2
25	6	2
13	6	2
20	6	2
42	7	1
11	7	0
43	7	1
47	8	0
3	8	1
5	8	1
50	9	0
35	9	0
16	9	2
9	10	0
3	10	1
34	10	0
5	11	0
3	11	1
55	11	0
31	12	1
4	12	1
8	12	1
5	13	2
43	13	3
25	13	2
57	14	1
44	14	0
16	14	0
36	15	3
34	15	3
28	15	3
61	16	0
47	16	0
60	16	0
40	17	3
13	17	3
10	17	3
54	18	1
3	18	1
61	18	1
53	19	0
9	19	0
3	19	0
55	20	0
16	20	0
13	20	0
50	21	2
40	21	3
63	21	2
17	22	3
35	22	1
11	22	3
39	23	0
48	23	0
55	23	0
37	24	1
49	24	1
53	24	1
9	25	2
22	25	3
50	25	3
49	26	3
47	26	3
22	26	3
3	27	3
25	27	3
34	27	3
40	28	2
29	28	1
51	28	2
47	29	3
13	29	3
56	29	3
35	30	0
3	30	0
27	30	1
9	31	3
43	31	2
20	31	2
9	32	1
43	32	1
15	32	1
11	33	1
34	33	1
41	33	1
15	34	0
14	34	0
53	34	0
14	35	3
26	35	2
56	35	2
12	36	3
47	36	3
37	36	2
23	37	3
35	37	3
5	37	3
31	38	2
34	38	2
3	38	2
25	39	3
22	39	3
13	39	3
23	40	2
41	40	2
73	40	2
30	41	2
34	41	2
1	41	2
10	42	1
35	42	1
16	42	1
48	43	3
25	43	3
20	43	3
22	44	2
43	44	1
20	44	2
31	45	1
10	45	0
39	45	0
1	46	0
40	46	0
37	46	0
11	47	1
5	47	0
31	47	1
35	48	2
23	48	2
3	48	2
16	49	2
28	49	2
35	49	2
67	50	0
31	50	1
8	50	1
2	51	2
58	51	2
17	51	3
12	52	2
39	52	2
42	52	2
16	53	0
47	53	1
13	53	1
23	54	1
12	54	0
35	54	0
12	55	3
4	55	3
78	55	3
41	56	1
36	56	1
35	56	0
43	57	3
52	57	2
45	57	2
66	58	3
37	58	2
25	58	3
41	59	1
25	59	0
10	59	1
34	60	3
3	60	2
12	60	3
23	61	3
51	61	2
63	61	3
13	62	1
76	62	0
10	62	0
43	63	0
3	63	1
84	63	0
83	64	2
55	64	2
29	64	2
26	65	2
3	65	3
41	65	3
2	66	3
16	66	2
56	66	2
13	67	2
9	67	2
8	67	2
31	68	1
13	68	1
20	68	0
5	69	1
23	69	2
17	69	2
31	70	2
66	70	2
55	70	2
47	71	2
55	71	2
51	71	2
9	72	2
8	72	3
43	72	3
40	73	1
13	73	2
53	73	1
20	74	1
25	74	1
86	74	1
17	75	3
40	75	3
43	75	3
32	76	3
37	76	2
44	76	3
11	77	2
52	77	3
28	77	3
9	78	3
30	78	2
21	78	3
28	79	2
60	79	2
56	79	2
20	80	1
87	80	0
2	80	1
12	81	1
67	81	0
1	81	1
88	82	2
61	82	2
3	82	2
2	83	1
20	83	0
77	83	1
20	84	0
56	84	1
1	84	0
61	85	1
13	85	1
20	85	1
34	86	0
20	86	0
26	86	1
14	87	1
34	87	1
31	87	1
1	88	1
37	88	1
16	88	0
59	89	0
48	89	0
13	89	0
48	90	1
13	90	0
36	90	0
29	91	2
31	91	1
20	91	1
43	92	1
13	92	1
58	92	1
10	93	3
12	93	2
34	93	3
45	94	2
51	94	3
10	94	3
1	95	0
20	95	0
3	95	1
83	96	3
49	96	2
48	96	2
1	97	1
15	97	1
39	97	1
12	98	2
55	98	2
79	98	2
57	99	1
13	99	0
22	99	1
3	100	1
26	100	1
10	100	0
3	101	2
36	101	2
35	101	2
1	102	1
27	102	1
73	102	0
49	103	1
21	103	1
31	103	3
56	104	2
14	104	2
72	104	3
9	105	1
31	105	1
56	105	1
42	106	3
