10	0	1
20	0	0
18	0	1
5	0	0
15	0	0
28	0	0
33	0	0
13	0	0
1	0	1
32	0	0
36	0	1
7	0	0
23	0	1
21	0	1
6	0	0
19	0	0
31	0	0
30	0	0
17	0	0
15	1	1
22	1	1
20	1	1
1	1	1
31	1	0
4	1	1
19	1	0
5	1	0
0	1	1
35	1	1
38	1	0
26	1	1
18	1	1
8	1	1
24	1	0
30	1	1
36	1	1
32	1	0
3	1	1
34	2	0
5	2	1
27	2	0
6	2	0
18	2	0
21	2	0
0	2	1
3	2	0
14	2	0
16	2	0
37	2	0
28	2	0
32	2	0
25	2	0
26	2	0
36	2	1
7	2	0
33	2	0
11	2	0
3	3	1
0	3	1
13	3	0
4	3	1
36	3	1
15	3	0
14	3	0
30	3	0
21	3	0
25	3	0
35	3	0
17	3	0
19	3	0
20	3	0
6	3	0
12	3	0
1	3	1
33	3	0
22	3	0
21	4	1
30	4	0
25	4	0
34	4	0
2	4	0
0	4	1
4	4	0
13	4	0
8	4	1
7	4	0
15	4	1
6	4	1
22	4	0
19	4	0
10	4	0
37	4	1
29	4	1
16	4	0
5	4	0
15	5	0
36	5	1
7	5	0
4	5	1
20	5	0
19	5	0
5	5	1
1	5	1
12	5	0
24	5	0
31	5	1
37	5	0
22	5	0
6	5	0
13	5	0
38	5	0
16	5	0
11	5	1
8	5	1
34	6	0
23	6	1
24	6	0
38	6	0
8	6	1
26	6	1
12	6	0
6	6	0
19	6	0
18	6	1
29	6	1
37	6	1
30	6	0
22	6	1
25	6	0
0	6	1
15	6	1
7	6	0
28	6	0
34	7	0
20	7	0
7	7	0
26	7	1
6	7	1
15	7	1
18	7	0
38	7	0
21	7	1
31	7	0
11	7	0
5	7	0
9	7	0
23	7	0
22	7	0
13	7	1
25	7	0
37	7	1
4	7	1
33	8	0
11	8	0
7	8	0
25	8	1
32	8	0
21	8	1
8	8	1
16	8	0
14	8	0
36	8	1
20	8	0
2	8	0
13	8	0
15	8	1
35	8	0
23	8	0
9	8	0
19	8	0
22	8	0
28	9	0
35	9	0
18	9	1
